ID ANNONCEUR;ANNONCEUR                                         ;ID AGENCE MEDIA;AGENCE MEDIA                                      ;ID CLASSE;CLASSE                                            ;ID GROUPE;GROUPE                                            ;ID FAMILLE;FAMILLE                                           ;ID REGIE;REGIE                                             ;ID SUPPORT;SUPPORT                                           ;ID PRODUIT;PRODUIT                                           ;ANNEES;MOIS;IP BRUT;NBRE DE SPOTS;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;419;VEHICULES UTILITAIRES                             ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2014;FUN RADIO                                         ;1178656;PEUGEOT LE TEMPS DES PROS PARTNER                 ;2025;10;464 340;119;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;419;VEHICULES UTILITAIRES                             ;11;AUTOMOBILE TRANSPORT                              ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;1178656;PEUGEOT LE TEMPS DES PROS PARTNER                 ;2025;10;937 300;142;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;419;VEHICULES UTILITAIRES                             ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;1178656;PEUGEOT LE TEMPS DES PROS PARTNER                 ;2025;10;377 050;95;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;419;VEHICULES UTILITAIRES                             ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;2013;RFM                                               ;1178656;PEUGEOT LE TEMPS DES PROS PARTNER                 ;2025;10;223 630;87;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;419;VEHICULES UTILITAIRES                             ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;19129;NOVA                                              ;1178656;PEUGEOT LE TEMPS DES PROS PARTNER                 ;2025;10;219 590;89;
50325;LABORATOIRE PFIZER                                ;2555;PUBLICIS MEDIA                                    ;252;LABORATOIRES                                      ;885;LABORATOIRES                                      ;26;SANTE                                             ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;1119407;PFIZER PNEUMOLOGIE MALADIES RESPIRATOIRES         ;2025;10;54 564;18;
50325;LABORATOIRE PFIZER                                ;2555;PUBLICIS MEDIA                                    ;252;LABORATOIRES                                      ;885;LABORATOIRES                                      ;26;SANTE                                             ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;1363892;PFIZER PNEUMOLOGIE MALADIES RESPIRATOIRES P#      ;2025;10;11 085;11;
50419;PHILIPPE CHEMINEES                                ;990;ANNONCEURS DIRECTS                                ;30;AMEUBLEMENT                                       ;245;CHEMINEES                                         ;8;AMEUBLEMENT DECORATION                            ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;37606;PHILIPPE CHEMINEES                                ;2025;10;605 849;68;
50673;L OEUVRE D ORIENT                                 ;7437;HA MEDIA CONSEIL                                  ;83;ACTIONS HUMANITAIRES                              ;639;ACTIONS HUMANITAIRES                              ;80;ACTIONS HUMANITAIRES                              ;236;RADIO FRANCE PUBLICITE                            ;2020;FRANCE INTER                                      ;70956;L OEUVRE D ORIENT                                 ;2025;10;8 303;7;
50673;L OEUVRE D ORIENT                                 ;7437;HA MEDIA CONSEIL                                  ;83;ACTIONS HUMANITAIRES                              ;639;ACTIONS HUMANITAIRES                              ;80;ACTIONS HUMANITAIRES                              ;236;RADIO FRANCE PUBLICITE                            ;2022;FRANCE INFO                                       ;70956;L OEUVRE D ORIENT                                 ;2025;10;3 392;8;
50673;L OEUVRE D ORIENT                                 ;7437;HA MEDIA CONSEIL                                  ;83;ACTIONS HUMANITAIRES                              ;639;ACTIONS HUMANITAIRES                              ;80;ACTIONS HUMANITAIRES                              ;1154;KETIL MEDIA                                       ;2009;RADIO CLASSIQUE                                   ;70956;L OEUVRE D ORIENT                                 ;2025;10;58 710;46;
50829;THELEM ASSURANCES                                 ;4015;HAVAS MEDIA FRANCE                                ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;204168;THELEM ASSURANCES SANTE                           ;2025;10;126 030;44;
50829;THELEM ASSURANCES                                 ;4015;HAVAS MEDIA FRANCE                                ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;422;NRJ GLOBAL                                        ;2018;NOSTALGIE                                         ;204168;THELEM ASSURANCES SANTE                           ;2025;10;458 040;98;
50829;THELEM ASSURANCES                                 ;4015;HAVAS MEDIA FRANCE                                ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;422;NRJ GLOBAL                                        ;2025;RIRE ET CHANSONS                                  ;204168;THELEM ASSURANCES SANTE                           ;2025;10;83 270;53;
50829;THELEM ASSURANCES                                 ;4015;HAVAS MEDIA FRANCE                                ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;204168;THELEM ASSURANCES SANTE                           ;2025;10;370 820;42;
50829;THELEM ASSURANCES                                 ;4015;HAVAS MEDIA FRANCE                                ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;427;M6 UNLIMITED                                      ;2008;RTL 2                                             ;204168;THELEM ASSURANCES SANTE                           ;2025;10;141 970;38;
